t_s,setpoint_front,setpoint_middle,setpoint_back,setpoint_nozzle,sensor_front,sensor_middle,sensor_back,sensor_nozzle,steel_front,steel_middle,steel_back,steel_nozzle,band_front,band_middle,band_back,band_nozzle,duty_front,duty_middle,duty_back,duty_nozzle,power_w_front,power_w_middle,power_w_back,power_w_nozzle
0.01,180.000,180.000,180.000,180.000,22.000,22.000,22.000,22.000,22.000,22.000,22.000,22.000,22.171,22.171,22.171,22.288,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,200.00
1.00,180.000,180.000,180.000,180.000,22.000,22.000,22.000,22.000,22.015,22.015,22.015,22.018,38.321,38.321,38.321,47.974,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
2.00,180.000,180.000,180.000,180.000,22.000,22.000,22.000,22.000,22.059,22.059,22.059,22.067,53.094,53.094,53.094,71.349,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
3.00,180.000,180.000,180.000,180.000,22.001,22.001,22.001,22.001,22.128,22.128,22.128,22.144,66.468,66.468,66.468,92.355,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
4.00,180.000,180.000,180.000,180.000,22.002,22.002,22.002,22.002,22.221,22.221,22.221,22.245,78.579,78.579,78.578,111.215,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
5.00,180.000,180.000,180.000,180.000,22.003,22.003,22.003,22.004,22.335,22.335,22.335,22.365,89.548,89.548,89.547,128.137,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
6.00,180.000,180.000,180.000,180.000,22.006,22.006,22.006,22.006,22.467,22.467,22.467,22.502,99.485,99.486,99.484,143.309,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
7.00,180.000,180.000,180.000,180.000,22.009,22.009,22.009,22.010,22.617,22.617,22.617,22.654,108.491,108.493,108.490,156.907,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
8.00,180.000,180.000,180.000,180.000,22.013,22.013,22.013,22.014,22.782,22.782,22.782,22.817,116.655,116.658,116.654,169.087,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
9.00,180.000,180.000,180.000,180.000,22.019,22.019,22.019,22.020,22.962,22.962,22.962,22.990,124.059,124.062,124.057,179.996,1.0000,1.0000,1.0000,0.9500,700.00,700.00,700.00,0.00
